"GEO_ID","B25064_001E","B25064_001M","NAME"
"1400000US06037185320","805","183","Census Tract 1853.20, Los Angeles County, California"
"1400000US06037186100","1040","95","Census Tract 1861, Los Angeles County, California"
"1400000US06037186201","1017","104","Census Tract 1862.01, Los Angeles County, California"
"1400000US06037186202","1157","202","Census Tract 1862.02, Los Angeles County, California"
"1400000US06037186203","1420","298","Census Tract 1862.03, Los Angeles County, California"
"1400000US06037186301","1079","143","Census Tract 1863.01, Los Angeles County, California"
"1400000US06037186302","962","119","Census Tract 1863.02, Los Angeles County, California"
"1400000US06037186401","938","71","Census Tract 1864.01, Los Angeles County, California"
"1400000US06037186403","1161","203","Census Tract 1864.03, Los Angeles County, California"
"1400000US06037186404","889","67","Census Tract 1864.04, Los Angeles County, California"
"1400000US06037187101","969","173","Census Tract 1871.01, Los Angeles County, California"
"1400000US06037187102","1056","156","Census Tract 1871.02, Los Angeles County, California"
"1400000US06037187200","944","94","Census Tract 1872, Los Angeles County, California"
"1400000US06037187300","1435","205","Census Tract 1873, Los Angeles County, California"
"1400000US06037188100","1174","70","Census Tract 1881, Los Angeles County, California"
"1400000US06037188201","1345","115","Census Tract 1882.01, Los Angeles County, California"
"1400000US06037188202","1227","175","Census Tract 1882.02, Los Angeles County, California"
"1400000US06037188300","1045","348","Census Tract 1883, Los Angeles County, California"
"1400000US06037189101","1510","195","Census Tract 1891.01, Los Angeles County, California"
"1400000US06037189102","1326","131","Census Tract 1891.02, Los Angeles County, California"
"1400000US06037189201","1035","48","Census Tract 1892.01, Los Angeles County, California"
"1400000US06037189202","1513","253","Census Tract 1892.02, Los Angeles County, California"
"1400000US06037189300","1099","677","Census Tract 1893, Los Angeles County, California"
"1400000US06037189400","1768","152","Census Tract 1894, Los Angeles County, California"
"1400000US06037189500","1173","153","Census Tract 1895, Los Angeles County, California"
"1400000US06037189600","1097","66","Census Tract 1896, Los Angeles County, California"
"1400000US06037189701","1630","172","Census Tract 1897.01, Los Angeles County, California"
"1400000US06037189702","1376","128","Census Tract 1897.02, Los Angeles County, California"
"1400000US06037189800","1215","55","Census Tract 1898, Los Angeles County, California"
"1400000US06037189902","1302","81","Census Tract 1899.02, Los Angeles County, California"
"1400000US06037189903","1455","117","Census Tract 1899.03, Los Angeles County, California"
"1400000US06037189904","1188","76","Census Tract 1899.04, Los Angeles County, California"
"1400000US06037189905","1282","87","Census Tract 1899.05, Los Angeles County, California"
"1400000US06037190100","1082","51","Census Tract 1901, Los Angeles County, California"
"1400000US06037190201","950","62","Census Tract 1902.01, Los Angeles County, California"
"1400000US06037190202","1002","97","Census Tract 1902.02, Los Angeles County, California"
"1400000US06037190301","939","42","Census Tract 1903.01, Los Angeles County, California"
"1400000US06037190401","923","54","Census Tract 1904.01, Los Angeles County, California"
"1400000US06037190402","930","105","Census Tract 1904.02, Los Angeles County, California"
"1400000US06037190510","994","102","Census Tract 1905.10, Los Angeles County, California"
"1400000US06037190520","848","56","Census Tract 1905.20, Los Angeles County, California"
"1400000US06037190700","938","55","Census Tract 1907, Los Angeles County, California"
"1400000US06037190801","826","250","Census Tract 1908.01, Los Angeles County, California"
"1400000US06037190802","917","81","Census Tract 1908.02, Los Angeles County, California"
"1400000US06037190901","889","52","Census Tract 1909.01, Los Angeles County, California"
"1400000US06037190902","899","73","Census Tract 1909.02, Los Angeles County, California"
"1400000US06037191000","933","112","Census Tract 1910, Los Angeles County, California"
"1400000US06037191110","897","53","Census Tract 1911.10, Los Angeles County, California"
"1400000US06037191120","883","67","Census Tract 1911.20, Los Angeles County, California"
"1400000US06037191201","842","33","Census Tract 1912.01, Los Angeles County, California"
"1400000US06037191203","841","43","Census Tract 1912.03, Los Angeles County, California"
"1400000US06037191204","890","241","Census Tract 1912.04, Los Angeles County, California"
"1400000US06037191301","1046","73","Census Tract 1913.01, Los Angeles County, California"
"1400000US06037191302","873","73","Census Tract 1913.02, Los Angeles County, California"
"1400000US06037191410","810","39","Census Tract 1914.10, Los Angeles County, California"
"1400000US06037191420","881","48","Census Tract 1914.20, Los Angeles County, California"
"1400000US06037191500","901","49","Census Tract 1915, Los Angeles County, California"
"1400000US06037191610","1008","104","Census Tract 1916.10, Los Angeles County, California"
"1400000US06037191620","986","70","Census Tract 1916.20, Los Angeles County, California"
"1400000US06037191710","801","86","Census Tract 1917.10, Los Angeles County, California"
"1400000US06037191720","867","40","Census Tract 1917.20, Los Angeles County, California"
"1400000US06037191810","933","75","Census Tract 1918.10, Los Angeles County, California"
"1400000US06037191820","941","72","Census Tract 1918.20, Los Angeles County, California"
"1400000US06037191901","1185","55","Census Tract 1919.01, Los Angeles County, California"
"1400000US06037191902","1628","237","Census Tract 1919.02, Los Angeles County, California"
"1400000US06037192001","1416","305","Census Tract 1920.01, Los Angeles County, California"
"1400000US06037192002","1469","248","Census Tract 1920.02, Los Angeles County, California"
"1400000US06037192300","1275","211","Census Tract 1923, Los Angeles County, California"
"1400000US06037192410","1115","185","Census Tract 1924.10, Los Angeles County, California"
"1400000US06037192420","1111","121","Census Tract 1924.20, Los Angeles County, California"
"1400000US06037192510","1067","91","Census Tract 1925.10, Los Angeles County, California"
"1400000US06037192520","960","54","Census Tract 1925.20, Los Angeles County, California"
"1400000US06037192610","1025","74","Census Tract 1926.10, Los Angeles County, California"
"1400000US06037192620","826","58","Census Tract 1926.20, Los Angeles County, California"
"1400000US06037192700","906","110","Census Tract 1927, Los Angeles County, California"
"1400000US06037194101","1397","69","Census Tract 1941.01, Los Angeles County, California"
"1400000US06037194102","1355","199","Census Tract 1941.02, Los Angeles County, California"
"1400000US06037194200","2,000+","***","Census Tract 1942, Los Angeles County, California"
"1400000US06037194300","2,000+","***","Census Tract 1943, Los Angeles County, California"
"1400000US06037194401","1253","108","Census Tract 1944.01, Los Angeles County, California"
"1400000US06037194402","1710","98","Census Tract 1944.02, Los Angeles County, California"
"1400000US06037194500","1577","340","Census Tract 1945, Los Angeles County, California"
"1400000US06037195100","1154","127","Census Tract 1951, Los Angeles County, California"
"1400000US06037195201","1255","204","Census Tract 1952.01, Los Angeles County, California"
"1400000US06037195202","1628","187","Census Tract 1952.02, Los Angeles County, California"
"1400000US06037195300","1019","95","Census Tract 1953, Los Angeles County, California"
"1400000US06037195400","1124","115","Census Tract 1954, Los Angeles County, California"
"1400000US06037195500","1331","244","Census Tract 1955, Los Angeles County, California"
"1400000US06037195600","912","205","Census Tract 1956, Los Angeles County, California"
"1400000US06037195710","858","54","Census Tract 1957.10, Los Angeles County, California"
"1400000US06037195720","1058","137","Census Tract 1957.20, Los Angeles County, California"
"1400000US06037195802","958","79","Census Tract 1958.02, Los Angeles County, California"
"1400000US06037195803","888","167","Census Tract 1958.03, Los Angeles County, California"
"1400000US06037195804","1008","174","Census Tract 1958.04, Los Angeles County, California"
"1400000US06037195901","977","186","Census Tract 1959.01, Los Angeles County, California"
"1400000US06037195902","1031","73","Census Tract 1959.02, Los Angeles County, California"
"1400000US06037195903","998","93","Census Tract 1959.03, Los Angeles County, California"
"1400000US06037197200","939","96","Census Tract 1972, Los Angeles County, California"
"1400000US06037197300","1056","119","Census Tract 1973, Los Angeles County, California"
"1400000US06037197410","1266","175","Census Tract 1974.10, Los Angeles County, California"
"1400000US06037197420","912","106","Census Tract 1974.20, Los Angeles County, California"
"1400000US06037197500","1094","162","Census Tract 1975, Los Angeles County, California"
"1400000US06037197600","898","98","Census Tract 1976, Los Angeles County, California"
"1400000US06037197700","869","63","Census Tract 1977, Los Angeles County, California"
"1400000US06037199000","875","91","Census Tract 1990, Los Angeles County, California"
"1400000US06037199110","810","188","Census Tract 1991.10, Los Angeles County, California"
"1400000US06037199120","810","177","Census Tract 1991.20, Los Angeles County, California"
"1400000US06037199201","903","105","Census Tract 1992.01, Los Angeles County, California"
"1400000US06037199202","802","125","Census Tract 1992.02, Los Angeles County, California"
"1400000US06037199300","907","116","Census Tract 1993, Los Angeles County, California"
"1400000US06037199400","900","69","Census Tract 1994, Los Angeles County, California"
"1400000US06037199700","968","149","Census Tract 1997, Los Angeles County, California"
"1400000US06037199800","829","64","Census Tract 1998, Los Angeles County, California"
"1400000US06037199900","719","44","Census Tract 1999, Los Angeles County, California"
"1400000US06037201110","888","77","Census Tract 2011.10, Los Angeles County, California"
"1400000US06037201120","925","71","Census Tract 2011.20, Los Angeles County, California"
"1400000US06037201200","1005","227","Census Tract 2012, Los Angeles County, California"
"1400000US06037201301","880","68","Census Tract 2013.01, Los Angeles County, California"
"1400000US06037201302","1513","167","Census Tract 2013.02, Los Angeles County, California"
"1400000US06037201401","864","84","Census Tract 2014.01, Los Angeles County, California"
"1400000US06037201402","906","70","Census Tract 2014.02, Los Angeles County, California"
